name;frameTime;F0final_sma;voicingFinalUnclipped_sma;jitterLocal_sma;jitterDDP_sma;shimmerLocal_sma;logHNR_sma;audspec_lengthL1norm_sma;audspecRasta_lengthL1norm_sma;pcm_RMSenergy_sma;pcm_zcr_sma;audSpec_Rfilt_sma[0];audSpec_Rfilt_sma[1];audSpec_Rfilt_sma[2];audSpec_Rfilt_sma[3];audSpec_Rfilt_sma[4];audSpec_Rfilt_sma[5];audSpec_Rfilt_sma[6];audSpec_Rfilt_sma[7];audSpec_Rfilt_sma[8];audSpec_Rfilt_sma[9];audSpec_Rfilt_sma[10];audSpec_Rfilt_sma[11];audSpec_Rfilt_sma[12];audSpec_Rfilt_sma[13];audSpec_Rfilt_sma[14];audSpec_Rfilt_sma[15];audSpec_Rfilt_sma[16];audSpec_Rfilt_sma[17];audSpec_Rfilt_sma[18];audSpec_Rfilt_sma[19];audSpec_Rfilt_sma[20];audSpec_Rfilt_sma[21];audSpec_Rfilt_sma[22];audSpec_Rfilt_sma[23];audSpec_Rfilt_sma[24];audSpec_Rfilt_sma[25];pcm_fftMag_fband250-650_sma;pcm_fftMag_fband1000-4000_sma;pcm_fftMag_spectralRollOff25.0_sma;pcm_fftMag_spectralRollOff50.0_sma;pcm_fftMag_spectralRollOff75.0_sma;pcm_fftMag_spectralRollOff90.0_sma;pcm_fftMag_spectralFlux_sma;pcm_fftMag_spectralCentroid_sma;pcm_fftMag_spectralEntropy_sma;pcm_fftMag_spectralVariance_sma;pcm_fftMag_spectralSkewness_sma;pcm_fftMag_spectralKurtosis_sma;pcm_fftMag_spectralSlope_sma;pcm_fftMag_psySharpness_sma;pcm_fftMag_spectralHarmonicity_sma;mfcc_sma[1];mfcc_sma[2];mfcc_sma[3];mfcc_sma[4];mfcc_sma[5];mfcc_sma[6];mfcc_sma[7];mfcc_sma[8];mfcc_sma[9];mfcc_sma[10];mfcc_sma[11];mfcc_sma[12];mfcc_sma[13];mfcc_sma[14];F0final_sma_de;voicingFinalUnclipped_sma_de;jitterLocal_sma_de;jitterDDP_sma_de;shimmerLocal_sma_de;logHNR_sma_de;audspec_lengthL1norm_sma_de;audspecRasta_lengthL1norm_sma_de;pcm_RMSenergy_sma_de;pcm_zcr_sma_de;audSpec_Rfilt_sma_de[0];audSpec_Rfilt_sma_de[1];audSpec_Rfilt_sma_de[2];audSpec_Rfilt_sma_de[3];audSpec_Rfilt_sma_de[4];audSpec_Rfilt_sma_de[5];audSpec_Rfilt_sma_de[6];audSpec_Rfilt_sma_de[7];audSpec_Rfilt_sma_de[8];audSpec_Rfilt_sma_de[9];audSpec_Rfilt_sma_de[10];audSpec_Rfilt_sma_de[11];audSpec_Rfilt_sma_de[12];audSpec_Rfilt_sma_de[13];audSpec_Rfilt_sma_de[14];audSpec_Rfilt_sma_de[15];audSpec_Rfilt_sma_de[16];audSpec_Rfilt_sma_de[17];audSpec_Rfilt_sma_de[18];audSpec_Rfilt_sma_de[19];audSpec_Rfilt_sma_de[20];audSpec_Rfilt_sma_de[21];audSpec_Rfilt_sma_de[22];audSpec_Rfilt_sma_de[23];audSpec_Rfilt_sma_de[24];audSpec_Rfilt_sma_de[25];pcm_fftMag_fband250-650_sma_de;pcm_fftMag_fband1000-4000_sma_de;pcm_fftMag_spectralRollOff25.0_sma_de;pcm_fftMag_spectralRollOff50.0_sma_de;pcm_fftMag_spectralRollOff75.0_sma_de;pcm_fftMag_spectralRollOff90.0_sma_de;pcm_fftMag_spectralFlux_sma_de;pcm_fftMag_spectralCentroid_sma_de;pcm_fftMag_spectralEntropy_sma_de;pcm_fftMag_spectralVariance_sma_de;pcm_fftMag_spectralSkewness_sma_de;pcm_fftMag_spectralKurtosis_sma_de;pcm_fftMag_spectralSlope_sma_de;pcm_fftMag_psySharpness_sma_de;pcm_fftMag_spectralHarmonicity_sma_de;mfcc_sma_de[1];mfcc_sma_de[2];mfcc_sma_de[3];mfcc_sma_de[4];mfcc_sma_de[5];mfcc_sma_de[6];mfcc_sma_de[7];mfcc_sma_de[8];mfcc_sma_de[9];mfcc_sma_de[10];mfcc_sma_de[11];mfcc_sma_de[12];mfcc_sma_de[13];mfcc_sma_de[14]
'unknown';0.000000;6.820010e+01;7.585289e-01;0;0;7.129001e-01;7.791100e+00;3.612784e-01;9.883412e-01;1.337982e-02;2.418745e-02;1.292162e-01;2.720484e-01;4.195279e-01;5.544473e-01;6.697289e-01;7.658961e-01;8.470284e-01;9.178292e-01;9.822495e-01;1.043099e+00;1.102099e+00;1.160070e+00;1.217131e+00;1.272837e+00;1.326212e+00;1.375581e+00;1.418056e+00;1.448481e+00;1.457878e+00;1.432704e+00;1.358746e+00;1.232340e+00;1.069155e+00;8.959276e-01;7.342484e-01;5.943311e-01;6.501323e-03;5.983771e-04;4.306641e+01;7.177734e+01;8.613281e+01;3.445312e+02;2.721816e-02;1.655471e+02;2.215627e+00;4.185542e+05;2.035002e+01;5.323647e+02;-7.803970e-03;1.531311e-01;3.337991e-03;2.399229e+01;1.117006e+01;1.040023e+01;-3.286222e+00;7.967474e+00;-5.424974e+00;1.297285e+01;3.390199e+00;1.189449e+01;1.564776e+01;1.735887e+01;1.795461e+01;1.636861e+00;1.230766e+01;-8.724940e-01;-3.297922e-03;0;0;-2.251622e-02;-1.814054e-02;4.847134e-02;0;2.708155e-03;-4.031247e-04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.236843e-03;6.152791e-03;0;0;8.756836e+01;9.474609e+01;5.172161e-02;2.465493e+01;6.548004e-02;-1.697357e+04;-1.461321e-01;4.319461e+01;-5.205078e-03;2.039490e-02;3.816324e-03;2.747211e-01;-1.296968e+00;-5.533222e-01;1.940263e+00;1.263515e+00;-2.163877e+00;-1.390037e+00;2.359301e+00;2.696020e+00;1.442531e+00;2.199934e+00;3.968700e-01;1.910399e+00;-3.376585e+00
'unknown';0.010000;6.666048e+01;7.464806e-01;0;0;6.003190e-01;7.713703e+00;3.960848e-01;9.883412e-01;1.821704e-02;2.292769e-02;1.292162e-01;2.720484e-01;4.195279e-01;5.544473e-01;6.697289e-01;7.658961e-01;8.470284e-01;9.178292e-01;9.822495e-01;1.043099e+00;1.102099e+00;1.160070e+00;1.217131e+00;1.272837e+00;1.326212e+00;1.375581e+00;1.418056e+00;1.448481e+00;1.457878e+00;1.432704e+00;1.358746e+00;1.232340e+00;1.069155e+00;8.959276e-01;7.342484e-01;5.943311e-01;1.898886e-02;6.895966e-04;4.306641e+01;7.177734e+01;1.004883e+02;3.732422e+02;1.278105e-01;1.596550e+02;2.152230e+00;3.036990e+05;2.306204e+01;7.680609e+02;-1.746705e-02;1.522887e-01;8.081808e-03;2.454055e+01;1.203169e+01;1.141285e+01;-2.945975e+00;8.070615e+00;-8.110320e+00;1.121833e+01;1.078052e+01;1.663571e+01;2.248663e+01;2.515858e+01;1.916328e+01;3.446436e+00;4.598509e+00;-6.364447e-01;-2.360724e-03;0;0;-1.956940e-02;-3.362566e-02;1.070367e-01;0;3.870517e-03;-3.401361e-04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.201731e-03;1.628512e-02;2.871094e+00;3.445312e+01;2.354297e+02;2.354297e+02;7.321244e-02;8.823923e+01;2.513119e-01;5.089352e+04;-1.771301e+00;-9.032537e+00;-7.897023e-03;6.998073e-02;7.766673e-03;3.436232e-01;-3.488947e+00;-2.104209e+00;4.353304e+00;2.494754e+00;-5.099819e+00;-1.816099e+00;2.591721e+00;5.998820e+00;-1.079041e+00;2.150674e+00;1.588345e-01;3.150676e+00;-3.970296e+00
'unknown';0.020000;6.242621e+01;7.315739e-01;2.294039e-01;0;4.877379e-01;7.557690e+00;5.862319e-01;9.883412e-01;2.450198e-02;2.280171e-02;1.292162e-01;2.720484e-01;4.195279e-01;5.544473e-01;6.697289e-01;7.658961e-01;8.470284e-01;9.178292e-01;9.822495e-01;1.043099e+00;1.102099e+00;1.160070e+00;1.217131e+00;1.272837e+00;1.326212e+00;1.375581e+00;1.418056e+00;1.448481e+00;1.457878e+00;1.432704e+00;1.358746e+00;1.232340e+00;1.069155e+00;8.959276e-01;7.342484e-01;5.943311e-01;2.644177e-02;3.131672e-02;4.306641e+01;7.177734e+01;5.167969e+02;8.039062e+02;2.355301e-01;2.917677e+02;2.574726e+00;3.911139e+05;1.826334e+01;6.304897e+02;-2.899782e-02;2.555268e-01;2.004770e-02;2.509176e+01;4.254411e+00;7.127300e+00;6.244972e+00;1.423348e+01;-1.490169e+01;6.899931e+00;1.149155e+01;2.300397e+01;1.944098e+01;2.445868e+01;1.933463e+01;1.028407e+01;-7.206915e-01;1.612571e+00;-6.276736e-04;0;0;-1.308592e-02;-6.359703e-02;1.349143e-01;1.301547e-02;3.719232e-03;2.519544e-05;3.885627e-05;1.127565e-03;8.398712e-03;8.499503e-03;4.735327e-03;2.342033e-03;1.182094e-02;1.037937e-02;7.870793e-03;9.823775e-03;1.953757e-02;3.662581e-02;5.148544e-02;3.868532e-02;1.217058e-02;6.252146e-03;1.342087e-02;1.316576e-02;1.082480e-02;8.733368e-03;2.158999e-03;8.541321e-03;1.869509e-02;2.504483e-02;6.538820e-03;1.484489e-03;6.050423e-03;2.027384e-02;4.306641e+00;5.167969e+01;3.014648e+02;2.842383e+02;6.825663e-02;1.242235e+02;4.016919e-01;1.302796e+05;-3.796015e+00;-1.215668e+02;-6.572689e-03;9.755301e-02;8.756141e-03;2.057947e-01;-4.680603e+00;-3.260383e+00;5.801431e+00;3.036401e+00;-6.817838e+00;-2.163886e+00;9.060726e-01;6.658283e+00;-6.270570e+00;-7.442440e-01;-7.633980e-01;3.471629e+00;-3.139440e+00
'unknown';0.030000;5.994927e+01;7.247920e-01;0;2.294039e-01;3.851697e-01;7.067163e+00;7.839853e-01;9.883412e-01;2.717132e-02;2.317964e-02;1.292162e-01;2.720484e-01;4.195279e-01;5.544473e-01;6.697289e-01;7.658961e-01;8.470284e-01;9.178292e-01;9.822495e-01;1.043099e+00;1.102099e+00;1.160070e+00;1.217131e+00;1.272837e+00;1.326212e+00;1.375581e+00;1.418056e+00;1.448481e+00;1.457878e+00;1.432704e+00;1.358746e+00;1.232340e+00;1.069155e+00;8.959276e-01;7.342484e-01;5.943311e-01;3.253976e-02;6.666480e-02;5.742188e+01;2.440430e+02;1.047949e+03;1.291992e+03;2.891244e-01;5.436329e+02;3.292638e+00;6.867419e+05;1.253685e+01;4.381396e+02;-3.669216e-02;4.518369e-01;3.381650e-02;2.516067e+01;-2.816844e+00;1.515644e+00;1.371470e+01;1.730824e+01;-2.618571e+01;6.928819e+00;1.229813e+01;3.633384e+01;8.355943e+00;2.456233e+01;1.805877e+01;1.306664e+01;-1.029645e+00;3.563869e+00;1.176944e-03;-5.480541e-04;0;-7.232467e-03;-1.395363e-01;1.139870e-01;3.844678e-02;3.030886e-03;4.157223e-04;-8.788646e-04;4.848409e-03;4.610101e-02;3.204749e-02;1.575000e-02;1.362062e-02;5.346943e-02;4.359404e-02;2.838839e-02;2.969142e-02;4.830011e-02;1.005443e-01;1.407579e-01;9.350576e-02;3.330795e-02;1.480291e-02;4.000073e-02;3.507340e-02;2.687808e-02;2.369096e-02;1.126012e-02;2.231358e-02;5.311710e-02;6.780051e-02;1.745111e-02;4.180086e-03;3.137482e-02;1.170411e-02;1.579102e+01;6.316406e+01;2.095898e+02;1.622168e+02;5.560004e-02;1.035484e+02;3.968851e-01;1.229000e+05;-3.322046e+00;-1.364398e+02;-5.971397e-03;8.559440e-02;1.923368e-02;7.895867e-01;-2.784849e+00;-3.041537e+00;2.986727e+00;9.536845e-01;-6.308220e+00;-1.613467e+00;-1.103456e+00;3.646264e+00;-9.467151e+00;-4.711877e+00;-3.220195e+00;1.139352e+00;-2.065422e+00
'unknown';0.040000;1.159014e+02;7.505431e-01;1.850115e-01;0;3.951825e-01;5.888474e+00;8.418998e-01;1.053419e+00;2.749883e-02;2.418745e-02;1.294105e-01;2.776862e-01;4.615215e-01;5.969448e-01;6.934056e-01;7.776063e-01;9.061331e-01;9.697261e-01;1.021603e+00;1.092218e+00;1.199787e+00;1.343199e+00;1.474558e+00;1.466263e+00;1.387065e+00;1.406842e+00;1.485161e+00;1.514310e+00;1.512002e+00;1.476371e+00;1.369541e+00;1.275046e+00;1.162630e+00;1.021152e+00;7.669425e-01;6.017535e-01;2.997799e-02;6.897996e-02;5.742188e+01;2.440430e+02;1.119727e+03;1.306348e+03;2.878443e-01;5.946755e+02;3.653883e+00;878431;6.632539e+00;8.949155e+01;-3.105486e-02;4.911221e-01;3.425135e-02;2.471120e+01;-4.808684e+00;-9.530845e-01;1.739059e+01;1.853066e+01;-3.047647e+01;4.298180e+00;7.161756e+00;3.533683e+01;-8.639745e+00;1.393577e+01;1.468987e+01;1.418491e+01;-5.754648e-01;4.676520e+00;2.301254e-03;3.759969e-03;3.634887e-03;-2.824889e-03;-1.472674e-01;6.234411e-02;6.469657e-02;3.576785e-03;3.149411e-04;-2.264063e-03;1.575777e-02;1.298966e-01;7.080703e-02;4.545319e-02;4.991472e-02;1.355409e-01;9.632342e-02;5.519980e-02;4.465850e-02;6.261040e-02;1.417508e-01;1.976277e-01;1.177245e-01;4.275509e-02;1.155262e-02;5.744238e-02;5.314213e-02;4.371915e-02;4.066552e-02;2.679849e-02;3.041297e-02;8.066237e-02;1.013204e-01;2.610913e-02;6.530064e-03;8.485349e-02;-7.010394e-03;2.871094e+01;3.445312e+01;-3.445312e+01;-9.043945e+01;4.972088e-02;8.656769e+00;1.913044e-01;-1.509739e+04;-1.685081e-01;-2.024622e+01;-1.164091e-02;1.921560e-02;4.504121e-02;2.153009e+00;1.664215e+00;-9.892910e-01;-2.176608e+00;-2.087138e+00;-3.632169e+00;-2.194854e+00;-1.538172e+00;-1.084397e+00;-7.629722e+00;-5.761830e+00;-4.900910e+00;-1.975206e+00;-1.948270e+00
'unknown';0.050000;1.735680e+02;7.840738e-01;4.566743e-01;6.147019e-01;3.356006e-01;2.199409e+00;8.381860e-01;1.148036e+00;3.187304e-02;2.431343e-02;1.247247e-01;2.934715e-01;6.290362e-01;6.934360e-01;7.366406e-01;8.281441e-01;1.084823e+00;1.109851e+00;1.104514e+00;1.166997e+00;1.294756e+00;1.571227e+00;1.792207e+00;1.643652e+00;1.462325e+00;1.433965e+00;1.584508e+00;1.590934e+00;1.565206e+00;1.529325e+00;1.409649e+00;1.322554e+00;1.288003e+00;1.172318e+00;8.051569e-01;6.115203e-01;1.740948e-01;4.037854e-02;1.148438e+02;3.014648e+02;8.469727e+02;9.331055e+02;3.796535e-01;5.259432e+02;3.597077e+00;6.745406e+05;1.226721e+01;3.563608e+02;-4.629551e-02;4.624631e-01;9.714839e-02;2.867876e+01;2.638990e+00;2.453615e-01;6.414852e+00;1.069044e+01;-3.186403e+01;4.451870e+00;7.428133e+00;2.870060e+01;-1.080876e+01;6.860645e+00;5.384680e+00;7.192777e+00;-5.801214e+00;3.717310e+00;2.245046e-03;1.903864e-03;6.986853e-03;-1.591565e-03;-1.032168e-01;5.328914e-02;7.385875e-02;5.659304e-03;1.637692e-04;-3.433076e-03;3.754342e-02;2.522699e-01;1.166304e-01;1.062821e-01;1.182594e-01;2.447954e-01;1.586961e-01;7.162976e-02;4.404087e-02;4.126753e-02;1.049801e-01;1.411965e-01;5.495834e-02;1.909722e-02;-1.216277e-02;4.278848e-02;4.677409e-02;4.912561e-02;5.056725e-02;4.745073e-02;1.715085e-02;6.248989e-02;8.121605e-02;2.221201e-02;4.502439e-03;1.574461e-01;-1.688775e-02;4.450195e+01;1.722656e+01;-1.794434e+02;-2.239453e+02;4.475209e-02;-5.767078e+01;-1.477389e-02;-1.668525e+05;2.761374e+00;1.093102e+02;-2.346798e-02;-2.447692e-02;9.075040e-02;3.684553e+00;4.062169e+00;1.354880e-01;-6.215394e+00;-3.811658e+00;-1.169625e+00;-3.036270e+00;-8.683740e-01;-4.110330e+00;-3.372956e+00;-5.599355e+00;-6.227655e+00;-3.266814e+00;-2.590103e+00
'unknown';0.060000;2.300898e+02;8.181463e-01;4.268022e-01;7.431347e-01;3.557411e-01;1.450057e+00;8.708522e-01;1.231976e+00;4.003505e-02;2.380952e-02;1.201416e-01;3.401257e-01;9.642566e-01;8.389881e-01;8.635390e-01;9.843457e-01;1.405836e+00;1.303435e+00;1.197116e+00;1.204443e+00;1.318823e+00;1.663246e+00;1.917731e+00;1.676052e+00;1.471931e+00;1.404152e+00;1.622043e+00;1.642965e+00;1.622809e+00;1.587721e+00;1.467287e+00;1.339297e+00;1.363043e+00;1.264335e+00;8.293398e-01;6.183868e-01;3.799317e-01;9.407877e-03;1.579102e+02;2.153320e+02;4.450195e+02;5.311523e+02;4.388699e-01;3.438964e+02;3.379028e+00;3.217276e+05;1.755562e+01;5.701480e+02;-8.240072e-02;3.462917e-01;2.135878e-01;3.409776e+01;9.847571e+00;2.815987e+00;-9.881437e-01;7.106684e+00;-3.022337e+01;-2.835861e+00;6.235689e+00;2.139861e+01;-9.125280e+00;4.500370e+00;1.167123e+00;3.344970e+00;-8.076258e+00;1.882589e+00;1.548548e-03;-2.201861e-03;4.607697e-04;-1.462957e-03;1.369689e-03;7.976680e-02;6.568763e-02;7.893157e-03;-1.259763e-05;-2.524666e-03;6.424361e-02;3.488536e-01;1.439159e-01;1.974142e-01;2.011935e-01;3.726179e-01;2.350123e-01;6.595621e-02;3.387892e-02;1.621559e-02;1.154970e-02;-1.530459e-02;-7.152095e-02;-2.192830e-02;-4.623556e-02;-7.019770e-03;1.214917e-02;4.754294e-02;4.979919e-02;6.731553e-02;-9.045315e-03;-1.699722e-03;1.225615e-02;7.333511e-03;-4.090101e-03;1.790894e-01;-1.230941e-02;4.593750e+01;3.588867e+01;-1.536035e+02;-1.780078e+02;2.293521e-02;-5.125515e+01;-7.789624e-02;-2.040028e+05;3.075534e+00;1.420347e+02;-3.237339e-02;-1.814681e-02;1.244575e-01;3.969584e+00;3.537330e+00;-4.763406e-01;-6.758290e+00;-2.824295e+00;-5.994585e-01;-2.544664e+00;9.545225e-01;-1.946036e+00;4.382712e-01;-2.846165e+00;-6.500385e+00;-2.749579e+00;-9.314455e-01
'unknown';0.070000;2.277523e+02;8.324283e-01;3.727846e-01;6.870428e-01;2.966640e-01;2.009584e+00;1.035955e+00;1.268356e+00;4.919973e-02;2.418745e-02;1.166852e-01;4.285457e-01;1.429510e+00;1.016578e+00;1.116073e+00;1.253823e+00;1.821154e+00;1.544455e+00;1.252642e+00;1.207191e+00;1.248919e+00;1.524948e+00;1.701527e+00;1.442734e+00;1.379265e+00;1.316112e+00;1.563558e+00;1.618024e+00;1.648102e+00;1.629865e+00;1.547127e+00;1.285969e+00;1.281398e+00;1.180416e+00;8.141098e-01;6.085266e-01;6.447933e-01;1.201208e-02;2.296875e+02;3.445312e+02;4.880859e+02;5.598633e+02;4.373721e-01;3.806685e+02;3.356195e+00;1.308308e+05;2.088218e+01;7.443621e+02;-1.283591e-01;4.018675e-01;3.979003e-01;3.889015e+01;1.016587e+01;3.085483e-01;-8.172896e+00;3.961944e+00;-3.216039e+01;-4.685508e+00;8.419297e+00;2.275130e+01;-8.266068e+00;1.283252e+00;-6.318125e+00;2.152536e+00;-1.022976e+01;5.816641e-01;8.752212e-04;-6.711609e-03;-8.197502e-03;-1.700480e-03;6.934053e-02;1.050712e-01;6.048634e-02;8.834349e-03;-1.259763e-05;8.524895e-04;8.112299e-02;3.461773e-01;1.420869e-01;2.851760e-01;2.515933e-01;4.756283e-01;3.118399e-01;3.418820e-02;3.008192e-02;3.906467e-02;-3.338846e-02;-1.260181e-01;-1.513594e-01;-3.988000e-02;-5.705177e-02;-5.671358e-02;-2.630940e-02;5.109806e-02;5.540031e-02;8.571976e-02;-1.157577e-02;-5.823755e-02;-4.033625e-02;-1.473928e-03;-1.504138e-02;2.103133e-01;-2.311457e-03;4.163086e+01;5.024414e+01;-5.455078e+01;-5.024414e+01;1.001507e-02;-1.148014e+01;-6.204040e-02;-1.337717e+05;9.062718e-01;7.187278e+01;-4.104823e-02;7.561192e-03;1.609075e-01;2.745429e+00;1.577363e+00;-1.329342e+00;-4.502812e+00;-5.016163e-01;-2.246104e+00;-1.425363e+00;1.972242e+00;9.973080e-01;2.041592e+00;-1.595728e+00;-6.210017e+00;-5.174102e-01;1.458022e+00
'unknown';0.080000;2.262383e+02;8.432812e-01;5.521126e-02;3.619011e-01;2.961513e-01;6.097755e+00;1.141849e+00;1.321697e+00;5.830127e-02;2.418745e-02;1.208069e-01;5.313672e-01;1.805553e+00;1.154953e+00;1.490760e+00;1.570734e+00;2.401057e+00;1.927485e+00;1.277321e+00;1.241516e+00;1.303784e+00;1.424088e+00;1.443375e+00;1.209118e+00;1.318953e+00;1.234590e+00;1.460537e+00;1.561511e+00;1.708268e+00;1.675097e+00;1.637380e+00;1.248113e+00;1.157434e+00;1.078383e+00;7.991336e-01;5.827999e-01;6.900758e-01;2.161613e-02;2.296875e+02;4.019531e+02;5.311523e+02;6.029297e+02;3.736611e-01;4.110371e+02;3.384843e+00;1.302719e+05;1.770273e+01;6.056642e+02;-1.518900e-01;4.306859e-01;5.061627e-01;3.945343e+01;9.114526e+00;-3.366381e+00;-9.106984e+00;7.773439e+00;-3.332558e+01;-3.856452e+00;1.143879e+01;2.858130e+01;-7.719736e+00;2.493638e+00;-1.196065e+01;2.957133e+00;-3.018418e+00;-5.677425e-02;4.212171e-04;-5.350871e-03;-9.641971e-03;-2.121344e-03;7.270975e-02;1.010967e-01;6.329510e-02;8.763505e-03;-1.889648e-04;3.409373e-03;7.510859e-02;2.300740e-01;1.099211e-01;3.132249e-01;2.326586e-01;5.386204e-01;3.624350e-01;-1.192837e-02;2.720913e-02;1.053742e-01;7.031798e-03;-1.298706e-01;-1.546257e-01;-1.843626e-02;-3.251042e-02;-7.955774e-02;-5.503192e-02;5.268122e-02;6.922182e-02;1.075517e-01;2.465924e-02;-6.578912e-02;-4.429268e-02;2.913296e-04;-2.175689e-02;1.963536e-01;4.054963e-03;3.158203e+01;5.742188e+01;3.301758e+01;3.732422e+01;3.318806e-02;2.651638e+01;-3.070693e-02;-5.110636e+04;-8.817905e-01;3.048334e+01;-4.173828e-02;3.097784e-02;1.703459e-01;1.210538e+00;5.215815e-01;-1.797959e+00;-3.250678e+00;6.518708e-01;-3.577234e+00;1.238158e-01;2.203512e+00;2.571973e+00;2.853812e+00;-2.495823e+00;-6.700048e+00;3.065540e-01;3.539638e+00
'unknown';0.090000;2.255168e+02;8.489634e-01;3.171340e-02;3.885229e-02;2.021495e-01;6.705603e+00;1.228044e+00;1.405608e+00;6.691168e-02;2.406148e-02;1.286545e-01;6.034657e-01;1.939275e+00;1.245888e+00;1.848910e+00;1.792916e+00;2.965354e+00;2.357025e+00;1.235353e+00;1.298870e+00;1.497599e+00;1.523864e+00;1.399294e+00;1.120322e+00;1.339414e+00;1.233487e+00;1.381693e+00;1.500114e+00;1.777967e+00;1.762639e+00;1.753202e+00;1.310268e+00;1.099619e+00;1.063612e+00;8.128904e-01;5.541069e-01;1.070589e+00;2.271712e-02;2.871094e+02;4.593750e+02;5.311523e+02;6.459961e+02;4.623333e-01;4.349722e+02;3.283968e+00;1.014101e+05;1.672502e+01;6.979666e+02;-2.167920e-01;4.580720e-01;7.553986e-01;3.972807e+01;1.089233e+01;-3.310165e+00;-1.203979e+01;7.848985e+00;-4.154344e+01;-2.164649e+00;1.468779e+01;3.009579e+01;-1.303576e+00;-1.146308e-01;-1.910152e+01;4.799644e+00;-1.040023e+00;-2.069697e-02;2.852432e-04;-3.017325e-03;-6.824602e-03;-1.825777e-03;5.689272e-02;7.365026e-02;6.412186e-02;7.408937e-03;-5.291009e-04;3.809777e-03;4.968359e-02;6.331644e-02;6.873804e-02;2.612462e-01;1.544332e-01;5.184803e-01;3.353557e-01;-5.594863e-02;8.625316e-03;1.668068e-01;8.353461e-02;-6.966688e-02;-1.051753e-01;1.238964e-02;1.061274e-02;-7.704039e-02;-6.113101e-02;4.465010e-02;8.567099e-02;1.240963e-01;8.416818e-02;-2.285647e-02;-9.943652e-03;1.043894e-02;-1.712655e-02;2.163495e-01;2.217568e-03;3.158203e+01;2.727539e+01;1.722656e+01;3.014648e+01;5.876756e-02;1.752121e+01;-5.491009e-02;-1.898707e+04;-1.129804e+00;4.627138e+01;-4.510848e-02;1.921708e-02;1.756271e-01;2.963119e-01;1.156670e+00;-1.038732e+00;-2.638287e+00;5.176183e-01;-3.090444e+00;-2.005978e-01;9.380192e-01;1.744662e+00;3.540209e+00;-3.061143e+00;-5.330606e+00;1.255235e-01;3.801729e+00
